series_id,timestamp,prediction
unit_000,2023-07-02 15:00:00,5.406405514902042
unit_000,2023-07-02 16:00:00,10.603572064402304
unit_000,2023-07-02 17:00:00,25.414493296501483
unit_000,2023-07-02 18:00:00,25.03591321560082
unit_000,2023-07-02 19:00:00,24.256186252298736
unit_000,2023-07-02 20:00:00,25.106048084442428
unit_000,2023-07-02 21:00:00,26.276633436772965
unit_000,2023-07-02 22:00:00,21.970944334572778
unit_000,2023-07-02 23:00:00,20.141232884650822
unit_000,2023-07-03 00:00:00,20.254802340124016
unit_000,2023-07-03 01:00:00,19.397798590930822
unit_000,2023-07-03 02:00:00,19.568245681229648
unit_000,2023-07-03 03:00:00,18.49339455393945
unit_000,2023-07-03 04:00:00,20.60813398639958
unit_000,2023-07-03 05:00:00,20.007941931957557
unit_000,2023-07-03 06:00:00,21.327643742985725
unit_000,2023-07-03 07:00:00,23.33501949574555
unit_000,2023-07-03 08:00:00,23.522024563492817
unit_000,2023-07-03 09:00:00,24.396366997812873
unit_000,2023-07-03 10:00:00,25.807251054416948
unit_000,2023-07-03 11:00:00,24.761635542697075
unit_000,2023-07-03 12:00:00,10.662346601760484
unit_000,2023-07-03 13:00:00,11.409390733340098
unit_000,2023-07-03 14:00:00,9.500338581887023
unit_000,2023-07-03 15:00:00,11.161257417939918
unit_000,2023-07-03 16:00:00,12.191224037135886
unit_000,2023-07-03 17:00:00,13.830500978709049
unit_000,2023-07-03 18:00:00,15.72986367193208
unit_000,2023-07-03 19:00:00,19.177877549467425
unit_000,2023-07-03 20:00:00,17.221645932622785
unit_000,2023-07-03 21:00:00,12.46132307895156
unit_000,2023-07-03 22:00:00,11.13332229747341
unit_000,2023-07-03 23:00:00,8.846296113663131
unit_000,2023-07-04 00:00:00,6.071190853023273
unit_000,2023-07-04 01:00:00,6.123687807853054
unit_000,2023-07-04 02:00:00,6.084151179135037
unit_000,2023-07-04 03:00:00,5.832448817081224
unit_000,2023-07-04 04:00:00,7.097399415341857
unit_000,2023-07-04 05:00:00,6.815321309765937
unit_000,2023-07-04 06:00:00,8.935755318396488
unit_000,2023-07-04 07:00:00,9.47716862590558
unit_000,2023-07-04 08:00:00,11.626178407589014
unit_000,2023-07-04 09:00:00,14.284711628460984
unit_000,2023-07-04 10:00:00,14.309794237157533
unit_000,2023-07-04 11:00:00,13.4398634484937
unit_000,2023-07-04 12:00:00,12.43601957415428
unit_000,2023-07-04 13:00:00,10.73510249671831
unit_000,2023-07-04 14:00:00,9.720231043770498
unit_000,2023-07-04 15:00:00,11.299817755385185
unit_000,2023-07-04 16:00:00,13.579104202061387
unit_000,2023-07-04 17:00:00,14.534201949139105
unit_000,2023-07-04 18:00:00,16.491605776934843
unit_000,2023-07-04 19:00:00,16.806568215892376
unit_000,2023-07-04 20:00:00,15.35358899052762
unit_000,2023-07-04 21:00:00,12.707298973267248
unit_000,2023-07-04 22:00:00,10.162606694595368
unit_000,2023-07-04 23:00:00,7.1134389051632745
unit_000,2023-07-05 00:00:00,5.567330188708538
unit_000,2023-07-05 01:00:00,5.193905404497537
unit_000,2023-07-05 02:00:00,5.9686757800538395
unit_000,2023-07-05 03:00:00,5.071187966587419
unit_000,2023-07-05 04:00:00,5.582170984627487
unit_000,2023-07-05 05:00:00,7.074395613565621
unit_000,2023-07-05 06:00:00,7.816272338549701
unit_000,2023-07-05 07:00:00,8.947044073323534
unit_000,2023-07-05 08:00:00,11.613360968555597
unit_000,2023-07-05 09:00:00,17.11152486525133
unit_000,2023-07-05 10:00:00,15.374934825921535
unit_000,2023-07-05 11:00:00,14.172395876925316
unit_000,2023-07-05 12:00:00,13.772884229216826
unit_000,2023-07-05 13:00:00,12.756734430135577
unit_000,2023-07-05 14:00:00,9.91368586934966
unit_000,2023-07-05 15:00:00,11.315408454687914
unit_000,2023-07-05 16:00:00,12.895832468988894
unit_000,2023-07-05 17:00:00,14.974930229226024
unit_000,2023-07-05 18:00:00,16.137079804861802
unit_000,2023-07-05 19:00:00,17.775100250467247
unit_000,2023-07-05 20:00:00,17.50401132518424
unit_000,2023-07-05 21:00:00,12.998094030406186
unit_000,2023-07-05 22:00:00,11.611972928785905
unit_000,2023-07-05 23:00:00,8.861172482927671
unit_000,2023-07-06 00:00:00,5.038638505683982
unit_000,2023-07-06 01:00:00,6.723951536354595
unit_000,2023-07-06 02:00:00,7.216632715446907
unit_000,2023-07-06 03:00:00,6.258213348246915
unit_000,2023-07-06 04:00:00,6.332078942575922
unit_000,2023-07-06 05:00:00,9.462843335527433
unit_000,2023-07-06 06:00:00,10.749256756655344
unit_000,2023-07-06 07:00:00,11.549533955830135
unit_000,2023-07-06 08:00:00,13.79623055968246
unit_000,2023-07-06 09:00:00,12.004894165944869
unit_000,2023-07-06 10:00:00,12.59025442689504
unit_000,2023-07-06 11:00:00,11.550483917926892
unit_000,2023-07-06 12:00:00,10.604508907173043
unit_000,2023-07-06 13:00:00,9.427942383671178
unit_000,2023-07-06 14:00:00,9.349763254977
unit_000,2023-07-06 15:00:00,9.4990001122459
unit_000,2023-07-06 16:00:00,9.92971888411804
unit_000,2023-07-06 17:00:00,11.105269976059006
unit_000,2023-07-06 18:00:00,13.63613689298155
unit_000,2023-07-06 19:00:00,14.45926636864376
unit_000,2023-07-06 20:00:00,14.487178002757153
unit_000,2023-07-06 21:00:00,12.306364185669391
unit_000,2023-07-06 22:00:00,10.956132398609649
unit_000,2023-07-06 23:00:00,9.368048694735418
unit_000,2023-07-07 00:00:00,3.581770396563704
unit_000,2023-07-07 01:00:00,3.666442720062613
unit_000,2023-07-07 02:00:00,3.490012270878275
unit_000,2023-07-07 03:00:00,2.112478361302254
unit_000,2023-07-07 04:00:00,3.804934575055797
unit_000,2023-07-07 05:00:00,4.693808758111423
unit_000,2023-07-07 06:00:00,7.939945312129526
unit_000,2023-07-07 07:00:00,12.22536761131114
unit_000,2023-07-07 08:00:00,12.426356098676088
unit_000,2023-07-07 09:00:00,14.012952659805713
unit_000,2023-07-07 10:00:00,14.56423641742679
unit_000,2023-07-07 11:00:00,13.525399216183818
unit_000,2023-07-07 12:00:00,13.628298513577642
unit_000,2023-07-07 13:00:00,12.42537569521198
unit_000,2023-07-07 14:00:00,11.5495684331699
unit_000,2023-07-07 15:00:00,10.022843857448056
unit_000,2023-07-07 16:00:00,11.474978295202856
unit_000,2023-07-07 17:00:00,14.835275232219017
unit_000,2023-07-07 18:00:00,17.26489566730316
unit_000,2023-07-07 19:00:00,19.399974096618376
unit_000,2023-07-07 20:00:00,18.696312385026825
unit_000,2023-07-07 21:00:00,13.775898611698931
unit_000,2023-07-07 22:00:00,11.134007776382502
unit_000,2023-07-07 23:00:00,6.797725689958573
unit_000,2023-07-08 00:00:00,5.289556502855983
unit_000,2023-07-08 01:00:00,4.374160727611173
unit_000,2023-07-08 02:00:00,4.36909274092856
unit_000,2023-07-08 03:00:00,4.531893482671361
unit_000,2023-07-08 04:00:00,5.05828959050072
unit_000,2023-07-08 05:00:00,4.473308144130597
unit_000,2023-07-08 06:00:00,6.005827983197893
unit_000,2023-07-08 07:00:00,6.162330446429218
unit_000,2023-07-08 08:00:00,7.299036069471614
unit_000,2023-07-08 09:00:00,7.864468855160738
unit_000,2023-07-08 10:00:00,7.911372369374594
unit_000,2023-07-08 11:00:00,8.555565586176646
unit_000,2023-07-08 12:00:00,8.66712238452009
unit_000,2023-07-08 13:00:00,7.149731074454468
unit_000,2023-07-08 14:00:00,6.484960929792576
unit_000,2023-07-08 15:00:00,7.456859337402502
unit_000,2023-07-08 16:00:00,7.419614612910893
unit_000,2023-07-08 17:00:00,9.384566640428474
unit_000,2023-07-08 18:00:00,10.944324281726846
unit_000,2023-07-08 19:00:00,12.192897356442604
unit_000,2023-07-08 20:00:00,10.578769731240463
unit_000,2023-07-08 21:00:00,9.2124877069671
unit_000,2023-07-08 22:00:00,7.088901934298638
unit_000,2023-07-08 23:00:00,6.45612533870095
unit_000,2023-07-09 00:00:00,3.4552074841645375
unit_000,2023-07-09 01:00:00,2.8810919096451033
unit_000,2023-07-09 02:00:00,2.9522894397324015
unit_000,2023-07-09 03:00:00,3.177054298677973
unit_000,2023-07-09 04:00:00,3.4361511546331687
unit_000,2023-07-09 05:00:00,4.833093792550127
unit_000,2023-07-09 06:00:00,2.53491685490215
unit_000,2023-07-09 07:00:00,3.756652844698612
unit_000,2023-07-09 08:00:00,4.779239529503589
unit_000,2023-07-09 09:00:00,5.005926728112348
unit_000,2023-07-09 10:00:00,5.6149067313890555
unit_000,2023-07-09 11:00:00,6.53408305488883
unit_000,2023-07-09 12:00:00,5.367962846170382
unit_000,2023-07-09 13:00:00,5.185882557287286
unit_000,2023-07-09 14:00:00,5.060465853357637
unit_000,2023-07-09 15:00:00,5.406405514902042
unit_000,2023-07-09 16:00:00,10.603572064402304
unit_000,2023-07-09 17:00:00,25.414493296501483
unit_000,2023-07-09 18:00:00,25.03591321560082
unit_000,2023-07-09 19:00:00,24.256186252298736
unit_000,2023-07-09 20:00:00,25.106048084442428
unit_000,2023-07-09 21:00:00,26.276633436772965
unit_000,2023-07-09 22:00:00,21.970944334572778
unit_000,2023-07-09 23:00:00,20.141232884650822
unit_000,2023-07-10 00:00:00,20.254802340124016
unit_000,2023-07-10 01:00:00,19.397798590930822
unit_000,2023-07-10 02:00:00,19.568245681229648
unit_000,2023-07-10 03:00:00,18.49339455393945
unit_000,2023-07-10 04:00:00,20.60813398639958
unit_000,2023-07-10 05:00:00,20.007941931957557
unit_000,2023-07-10 06:00:00,21.327643742985725
unit_000,2023-07-10 07:00:00,23.33501949574555
unit_000,2023-07-10 08:00:00,23.522024563492817
unit_000,2023-07-10 09:00:00,24.396366997812873
unit_000,2023-07-10 10:00:00,25.807251054416948
unit_000,2023-07-10 11:00:00,24.761635542697075
unit_000,2023-07-10 12:00:00,10.662346601760484
unit_000,2023-07-10 13:00:00,11.409390733340098
unit_000,2023-07-10 14:00:00,9.500338581887023
unit_000,2023-07-10 15:00:00,11.161257417939918
unit_000,2023-07-10 16:00:00,12.191224037135886
unit_000,2023-07-10 17:00:00,13.830500978709049
unit_000,2023-07-10 18:00:00,15.72986367193208
unit_000,2023-07-10 19:00:00,19.177877549467425
unit_000,2023-07-10 20:00:00,17.221645932622785
unit_000,2023-07-10 21:00:00,12.46132307895156
unit_000,2023-07-10 22:00:00,11.13332229747341
unit_000,2023-07-10 23:00:00,8.846296113663131
unit_000,2023-07-11 00:00:00,6.071190853023273
unit_000,2023-07-11 01:00:00,6.123687807853054
unit_000,2023-07-11 02:00:00,6.084151179135037
unit_000,2023-07-11 03:00:00,5.832448817081224
unit_000,2023-07-11 04:00:00,7.097399415341857
unit_000,2023-07-11 05:00:00,6.815321309765937
unit_000,2023-07-11 06:00:00,8.935755318396488
unit_000,2023-07-11 07:00:00,9.47716862590558
unit_000,2023-07-11 08:00:00,11.626178407589014
unit_000,2023-07-11 09:00:00,14.284711628460984
unit_000,2023-07-11 10:00:00,14.309794237157533
unit_000,2023-07-11 11:00:00,13.4398634484937
unit_000,2023-07-11 12:00:00,12.43601957415428
unit_000,2023-07-11 13:00:00,10.73510249671831
unit_000,2023-07-11 14:00:00,9.720231043770498
unit_000,2023-07-11 15:00:00,11.299817755385185
unit_000,2023-07-11 16:00:00,13.579104202061387
unit_000,2023-07-11 17:00:00,14.534201949139105
unit_000,2023-07-11 18:00:00,16.491605776934843
unit_000,2023-07-11 19:00:00,16.806568215892376
unit_000,2023-07-11 20:00:00,15.35358899052762
unit_000,2023-07-11 21:00:00,12.707298973267248
unit_000,2023-07-11 22:00:00,10.162606694595368
unit_000,2023-07-11 23:00:00,7.1134389051632745
unit_000,2023-07-12 00:00:00,5.567330188708538
unit_000,2023-07-12 01:00:00,5.193905404497537
unit_000,2023-07-12 02:00:00,5.9686757800538395
unit_000,2023-07-12 03:00:00,5.071187966587419
unit_000,2023-07-12 04:00:00,5.582170984627487
unit_000,2023-07-12 05:00:00,7.074395613565621
unit_000,2023-07-12 06:00:00,7.816272338549701
unit_000,2023-07-12 07:00:00,8.947044073323534
unit_000,2023-07-12 08:00:00,11.613360968555597
unit_000,2023-07-12 09:00:00,17.11152486525133
unit_000,2023-07-12 10:00:00,15.374934825921535
unit_000,2023-07-12 11:00:00,14.172395876925316
unit_000,2023-07-12 12:00:00,13.772884229216826
unit_000,2023-07-12 13:00:00,12.756734430135577
unit_000,2023-07-12 14:00:00,9.91368586934966
unit_000,2023-07-12 15:00:00,11.315408454687914
unit_000,2023-07-12 16:00:00,12.895832468988894
unit_000,2023-07-12 17:00:00,14.974930229226024
unit_000,2023-07-12 18:00:00,16.137079804861802
unit_000,2023-07-12 19:00:00,17.775100250467247
unit_000,2023-07-12 20:00:00,17.50401132518424
unit_000,2023-07-12 21:00:00,12.998094030406186
unit_000,2023-07-12 22:00:00,11.611972928785905
unit_000,2023-07-12 23:00:00,8.861172482927671
unit_000,2023-07-13 00:00:00,5.038638505683982
unit_000,2023-07-13 01:00:00,6.723951536354595
unit_000,2023-07-13 02:00:00,7.216632715446907
unit_000,2023-07-13 03:00:00,6.258213348246915
unit_000,2023-07-13 04:00:00,6.332078942575922
unit_000,2023-07-13 05:00:00,9.462843335527433
unit_000,2023-07-13 06:00:00,10.749256756655344
unit_000,2023-07-13 07:00:00,11.549533955830135
unit_000,2023-07-13 08:00:00,13.79623055968246
unit_000,2023-07-13 09:00:00,12.004894165944869
unit_000,2023-07-13 10:00:00,12.59025442689504
unit_000,2023-07-13 11:00:00,11.550483917926892
unit_000,2023-07-13 12:00:00,10.604508907173043
unit_000,2023-07-13 13:00:00,9.427942383671178
unit_000,2023-07-13 14:00:00,9.349763254977
unit_000,2023-07-13 15:00:00,9.4990001122459
unit_000,2023-07-13 16:00:00,9.92971888411804
unit_000,2023-07-13 17:00:00,11.105269976059006
unit_000,2023-07-13 18:00:00,13.63613689298155
unit_000,2023-07-13 19:00:00,14.45926636864376
unit_000,2023-07-13 20:00:00,14.487178002757153
unit_000,2023-07-13 21:00:00,12.306364185669391
unit_000,2023-07-13 22:00:00,10.956132398609649
unit_000,2023-07-13 23:00:00,9.368048694735418
unit_001,2023-06-30 00:00:00,3.231920160047864
unit_001,2023-06-30 01:00:00,4.292365961184391
unit_001,2023-06-30 02:00:00,2.9197784115165657
unit_001,2023-06-30 03:00:00,2.808894198805208
unit_001,2023-06-30 04:00:00,4.0087752415626445
unit_001,2023-06-30 05:00:00,7.222571205659173
unit_001,2023-06-30 06:00:00,6.537750959576071
unit_001,2023-06-30 07:00:00,15.476886435547891
unit_001,2023-06-30 08:00:00,16.569158088856746
unit_001,2023-06-30 09:00:00,16.12651738522702
unit_001,2023-06-30 10:00:00,16.278345304242826
unit_001,2023-06-30 11:00:00,15.322048853756709
unit_001,2023-06-30 12:00:00,14.647226534110054
unit_001,2023-06-30 13:00:00,14.495438717007536
unit_001,2023-06-30 14:00:00,11.545876085236776
unit_001,2023-06-30 15:00:00,14.716107315852849
unit_001,2023-06-30 16:00:00,15.66582896892991
unit_001,2023-06-30 17:00:00,17.373926270529548
unit_001,2023-06-30 18:00:00,21.884818530193336
unit_001,2023-06-30 19:00:00,21.4958158626973
unit_001,2023-06-30 20:00:00,20.395604244315077
unit_001,2023-06-30 21:00:00,16.740512921750845
unit_001,2023-06-30 22:00:00,10.34560067457286
unit_001,2023-06-30 23:00:00,7.191172682003624
unit_001,2023-07-01 00:00:00,3.771132145123476
unit_001,2023-07-01 01:00:00,4.166439693152218
unit_001,2023-07-01 02:00:00,4.623911099962547
unit_001,2023-07-01 03:00:00,4.478657965210863
unit_001,2023-07-01 04:00:00,3.392170037477457
unit_001,2023-07-01 05:00:00,3.691714621453021
unit_001,2023-07-01 06:00:00,5.048888960350031
unit_001,2023-07-01 07:00:00,4.5673768682212135
unit_001,2023-07-01 08:00:00,5.846416466611998
unit_001,2023-07-01 09:00:00,5.982138091549874
unit_001,2023-07-01 10:00:00,7.451795645522572
unit_001,2023-07-01 11:00:00,7.246239980992152
unit_001,2023-07-01 12:00:00,6.940719294214969
unit_001,2023-07-01 13:00:00,6.55416188457424
unit_001,2023-07-01 14:00:00,4.735582905675105
unit_001,2023-07-01 15:00:00,6.042823268370067
unit_001,2023-07-01 16:00:00,6.217322812038447
unit_001,2023-07-01 17:00:00,8.517674821685963
unit_001,2023-07-01 18:00:00,11.77086885394398
unit_001,2023-07-01 19:00:00,13.141721515075272
unit_001,2023-07-01 20:00:00,11.615807913716894
unit_001,2023-07-01 21:00:00,10.813127125236225
unit_001,2023-07-01 22:00:00,8.40035917698819
unit_001,2023-07-01 23:00:00,6.079259458966315
unit_001,2023-07-02 00:00:00,3.7731819196768783
unit_001,2023-07-02 01:00:00,4.628797701185595
unit_001,2023-07-02 02:00:00,3.8063666051482383
unit_001,2023-07-02 03:00:00,3.0587302148021225
unit_001,2023-07-02 04:00:00,3.8323757954066138
unit_001,2023-07-02 05:00:00,3.9117652289987097
unit_001,2023-07-02 06:00:00,4.486025365393346
unit_001,2023-07-02 07:00:00,10.184605916858178
unit_001,2023-07-02 08:00:00,10.115416603208937
unit_001,2023-07-02 09:00:00,12.675925058655682
unit_001,2023-07-02 10:00:00,13.638575951347072
unit_001,2023-07-02 11:00:00,15.142264272397954
unit_001,2023-07-02 12:00:00,13.086525755297522
unit_001,2023-07-02 13:00:00,20.415745292441375
unit_001,2023-07-02 14:00:00,18.78909363950261
unit_001,2023-07-02 15:00:00,18.48859394524697
unit_001,2023-07-02 16:00:00,20.33969716232629
unit_001,2023-07-02 17:00:00,22.506057501237844
unit_001,2023-07-02 18:00:00,22.890485365058417
unit_001,2023-07-02 19:00:00,22.0135122375894
unit_001,2023-07-02 20:00:00,20.707788312627272
unit_001,2023-07-02 21:00:00,24.741474727248615
unit_001,2023-07-02 22:00:00,21.548822628657636
unit_001,2023-07-02 23:00:00,20.484372495220224
unit_001,2023-07-03 00:00:00,14.88940264945088
unit_001,2023-07-03 01:00:00,8.985995051407484
unit_001,2023-07-03 02:00:00,7.889823143985557
unit_001,2023-07-03 03:00:00,7.133456037962675
unit_001,2023-07-03 04:00:00,6.925153428007795
unit_001,2023-07-03 05:00:00,7.830905697860632
unit_001,2023-07-03 06:00:00,9.71168581856189
unit_001,2023-07-03 07:00:00,9.865371185015324
unit_001,2023-07-03 08:00:00,13.395236338282311
unit_001,2023-07-03 09:00:00,15.485334406755914
unit_001,2023-07-03 10:00:00,15.41511808516115
unit_001,2023-07-03 11:00:00,13.086501426323862
unit_001,2023-07-03 12:00:00,11.904188182795457
unit_001,2023-07-03 13:00:00,13.35081872636815
unit_001,2023-07-03 14:00:00,11.993433657144298
unit_001,2023-07-03 15:00:00,12.66558677904668
unit_001,2023-07-03 16:00:00,15.186021047694124
unit_001,2023-07-03 17:00:00,16.14726004653555
unit_001,2023-07-03 18:00:00,20.22646176321926
unit_001,2023-07-03 19:00:00,21.602058067290653
unit_001,2023-07-03 20:00:00,21.4253894000841
unit_001,2023-07-03 21:00:00,16.87301164004934
unit_001,2023-07-03 22:00:00,14.38200146394372
unit_001,2023-07-03 23:00:00,8.889033573883257
unit_001,2023-07-04 00:00:00,8.363252292085097
unit_001,2023-07-04 01:00:00,7.73415729265221
unit_001,2023-07-04 02:00:00,6.137818598688642
unit_001,2023-07-04 03:00:00,8.281816437540522
unit_001,2023-07-04 04:00:00,8.711837649902598
unit_001,2023-07-04 05:00:00,9.96347753391059
unit_001,2023-07-04 06:00:00,11.629096919371484
unit_001,2023-07-04 07:00:00,14.343239884185069
unit_001,2023-07-04 08:00:00,14.176495487884855
unit_001,2023-07-04 09:00:00,14.938787040816552
unit_001,2023-07-04 10:00:00,16.3303103689301
unit_001,2023-07-04 11:00:00,16.47778474404328
unit_001,2023-07-04 12:00:00,16.216259953608382
unit_001,2023-07-04 13:00:00,14.4185655662835
unit_001,2023-07-04 14:00:00,12.439252355444816
unit_001,2023-07-04 15:00:00,12.342305966517438
unit_001,2023-07-04 16:00:00,17.139150513763383
unit_001,2023-07-04 17:00:00,17.584901494260095
unit_001,2023-07-04 18:00:00,16.717282354666352
unit_001,2023-07-04 19:00:00,18.825308560046516
unit_001,2023-07-04 20:00:00,17.907334510736444
unit_001,2023-07-04 21:00:00,12.45764005436709
unit_001,2023-07-04 22:00:00,9.788488519811162
unit_001,2023-07-04 23:00:00,9.323370250069368
unit_001,2023-07-05 00:00:00,5.800922703017251
unit_001,2023-07-05 01:00:00,8.2097859061717
unit_001,2023-07-05 02:00:00,11.828691196492132
unit_001,2023-07-05 03:00:00,12.088166672979188
unit_001,2023-07-05 04:00:00,8.133457645982936
unit_001,2023-07-05 05:00:00,9.084826444486364
unit_001,2023-07-05 06:00:00,10.473261663184344
unit_001,2023-07-05 07:00:00,11.695422662520691
unit_001,2023-07-05 08:00:00,15.345639276971156
unit_001,2023-07-05 09:00:00,20.705627312874224
unit_001,2023-07-05 10:00:00,20.35010798815461
unit_001,2023-07-05 11:00:00,18.758846761209877
unit_001,2023-07-05 12:00:00,17.764579408847844
unit_001,2023-07-05 13:00:00,17.229013810116722
unit_001,2023-07-05 14:00:00,17.0512571046897
unit_001,2023-07-05 15:00:00,17.37716566474622
unit_001,2023-07-05 16:00:00,17.110508162266417
unit_001,2023-07-05 17:00:00,21.039879650643368
unit_001,2023-07-05 18:00:00,22.460509786363716
unit_001,2023-07-05 19:00:00,25.610273497418987
unit_001,2023-07-05 20:00:00,23.93757795029727
unit_001,2023-07-05 21:00:00,20.018665420974894
unit_001,2023-07-05 22:00:00,14.055658840407986
unit_001,2023-07-05 23:00:00,12.362065019646096
unit_001,2023-07-06 00:00:00,9.894418225328026
unit_001,2023-07-06 01:00:00,8.741517072609563
unit_001,2023-07-06 02:00:00,9.54341772092813
unit_001,2023-07-06 03:00:00,8.026136029264714
unit_001,2023-07-06 04:00:00,8.787920789002808
unit_001,2023-07-06 05:00:00,9.917545943802548
unit_001,2023-07-06 06:00:00,15.480859206480394
unit_001,2023-07-06 07:00:00,14.73917973591302
unit_001,2023-07-06 08:00:00,14.467868609786404
unit_001,2023-07-06 09:00:00,15.37848251573108
unit_001,2023-07-06 10:00:00,16.5609005048613
unit_001,2023-07-06 11:00:00,16.702177228217934
unit_001,2023-07-06 12:00:00,13.611398483762754
unit_001,2023-07-06 13:00:00,12.100348778069945
unit_001,2023-07-06 14:00:00,13.39497370602303
unit_001,2023-07-06 15:00:00,14.192873025783324
unit_001,2023-07-06 16:00:00,13.76888401098624
unit_001,2023-07-06 17:00:00,17.118879088016655
unit_001,2023-07-06 18:00:00,17.60989562718064
unit_001,2023-07-06 19:00:00,18.57095125490763
unit_001,2023-07-06 20:00:00,18.486433574854896
unit_001,2023-07-06 21:00:00,17.565818745131455
unit_001,2023-07-06 22:00:00,10.204714463845736
unit_001,2023-07-06 23:00:00,8.209201081388064
unit_001,2023-07-07 00:00:00,3.231920160047864
unit_001,2023-07-07 01:00:00,4.292365961184391
unit_001,2023-07-07 02:00:00,2.9197784115165657
unit_001,2023-07-07 03:00:00,2.808894198805208
unit_001,2023-07-07 04:00:00,4.0087752415626445
unit_001,2023-07-07 05:00:00,7.222571205659173
unit_001,2023-07-07 06:00:00,6.537750959576071
unit_001,2023-07-07 07:00:00,15.476886435547891
unit_001,2023-07-07 08:00:00,16.569158088856746
unit_001,2023-07-07 09:00:00,16.12651738522702
unit_001,2023-07-07 10:00:00,16.278345304242826
unit_001,2023-07-07 11:00:00,15.322048853756709
unit_001,2023-07-07 12:00:00,14.647226534110054
unit_001,2023-07-07 13:00:00,14.495438717007536
unit_001,2023-07-07 14:00:00,11.545876085236776
unit_001,2023-07-07 15:00:00,14.716107315852849
unit_001,2023-07-07 16:00:00,15.66582896892991
unit_001,2023-07-07 17:00:00,17.373926270529548
unit_001,2023-07-07 18:00:00,21.884818530193336
unit_001,2023-07-07 19:00:00,21.4958158626973
unit_001,2023-07-07 20:00:00,20.395604244315077
unit_001,2023-07-07 21:00:00,16.740512921750845
unit_001,2023-07-07 22:00:00,10.34560067457286
unit_001,2023-07-07 23:00:00,7.191172682003624
unit_001,2023-07-08 00:00:00,3.771132145123476
unit_001,2023-07-08 01:00:00,4.166439693152218
unit_001,2023-07-08 02:00:00,4.623911099962547
unit_001,2023-07-08 03:00:00,4.478657965210863
unit_001,2023-07-08 04:00:00,3.392170037477457
unit_001,2023-07-08 05:00:00,3.691714621453021
unit_001,2023-07-08 06:00:00,5.048888960350031
unit_001,2023-07-08 07:00:00,4.5673768682212135
